/content/drive/MyDrive/df_foresics/Fake-FF/231_663.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/583_558.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/982_004 (2).mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/06_02__walking_down_indoor_hall_disgust__U6MDWIHG.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/806_781.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/023_923 (2).mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/529_633.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/175_159.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/514_443.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/415_484.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/15_02__walking_and_outside_surprised__N864L40U.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/625_650.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/147_055.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/258_246.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/191_188.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/027_009.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/479_706.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/856_881.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/894_848.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/699_734.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/642_635.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/598_178.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/465_482.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/215_208.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/701_579.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/967_984.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/10_22__walk_down_hall_angry__C1U7OY5M.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/079_076 (2).mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/409_382.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/482_465.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/056_996.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/676_776.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/01_14__walking_and_outside_surprised__01YF7VQM.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/101_096.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/464_463.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/025_067.mp4,0
/content/drive/MyDrive/df_foresics/Fake-FF/296_293.mp4,0
