D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\231_663.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\583_558.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\982_004 (2).mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\06_02__walking_down_indoor_hall_disgust__U6MDWIHG.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\806_781.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\023_923 (2).mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\529_633.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\175_159.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\514_443.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\415_484.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\15_02__walking_and_outside_surprised__N864L40U.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\625_650.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\147_055.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\258_246.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\191_188.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\027_009.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\479_706.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\856_881.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\894_848.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\699_734.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\642_635.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\598_178.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\465_482.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\215_208.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\701_579.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\967_984.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\10_22__walk_down_hall_angry__C1U7OY5M.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\079_076 (2).mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\409_382.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\482_465.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\056_996.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\676_776.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\01_14__walking_and_outside_surprised__01YF7VQM.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\101_096.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\464_463.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\025_067.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\296_293.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\730_815 (2).mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\746_571.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\14_15__kitchen_pan__RF38N10R.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\938_987.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\576_155.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\070_057.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\934_918.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\200_189.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\162_330.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\002_006.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\946_049.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\189_200.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\827_817.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\106_198.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\15_02__podium_speech_happy__N864L40U.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\25_21__outside_talking_pan_laughing__2R46UX3R.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\604_703 (2).mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\649_816.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\443_514 (2).mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\324_356 (2).mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\790_014.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\582_172.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\408_424.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\709_390 (2).mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\895_915.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\124_085.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\266_252.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\933_925.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\26_20__walk_down_hall_angry__XWMKFMF6.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\452_550.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\256_146.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\962_929.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\18_27__walking_outside_cafe_disgusted__NYHE8D0J.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\570_624.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\419_824.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\09_03__talking_against_wall__8DTEGQ54.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\799_809.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\302_323.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\226_491.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\230_204.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\181_199.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\723_704 (2).mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\692_610.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\818_820.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\030_193.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\959_957.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\444_655.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\173_171.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\987_938.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\744_674.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\733_935.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\165_137.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\653_601.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\19_23__walking_outside_cafe_disgusted__H4SUVFTL.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\478_506 (2).mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\013_883.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\07_03__walking_outside_cafe_disgusted__6PHZRQ4H.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\612_702.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\979_875.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\511_472.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\09_02__podium_speech_happy__9TDCEK1Q.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\11_03__talking_against_wall__P08VGHTA.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\898_922 (2).mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\01_02__walking_down_indoor_hall_disgust__YVGY8LOK.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\19_10__walking_down_street_outside_angry__QNZIMEJH.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\27_06__hugging_happy__S3T7SK9O.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\03_06__walking_down_indoor_hall_disgust__1IXGY2FK.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\111_094.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\180_105.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\04_02__walk_down_hall_angry__8CH7R4LW.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\564_971.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\051_332.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\487_477.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\589_565.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\19_24__walking_down_street_outside_angry__GNHYZ84G.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\490_534.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\949_868.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\312_021.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\559_543.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\085_124.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\896_128.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\27_25__walking_and_outside_surprised__GNIMW95Z.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\314_347.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\05_08__talking_against_wall__PRBCE28Z.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\26_27__kitchen_pan__IE9N0ZI9.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\912_927 (2).mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\360_437.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\077_100.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\749_659.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\786_819 (2).mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\467_462.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\879_963.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\004_982.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\080_061.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\715_721.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\926_900.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\248_232.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\291_874.mp4,0
D:\MSc\OneDrive - MMU\Documents\MSc\Dissertation\Application\Output\Fake-FF\317_359.mp4,0
